ptf, phif, pti
0.230000, -1.822124, 0.364037
0.230000, -1.759292, 0.361631
0.230000, -1.696460, 0.359180
0.230000, -1.633628, 0.356693
0.230000, -1.570796, 0.354177
0.230000, -1.507964, 0.351644
0.230000, -1.445133, 0.349103
0.230000, -1.382301, 0.346563
0.230000, -1.319469, 0.344035
0.230000, -1.256637, 0.341529
0.230000, -1.193805, 0.339056
0.230000, -1.130973, 0.336627
0.230000, -1.068142, 0.334251
0.230000, -1.005310, 0.331940
0.230000, -0.942478, 0.329704
0.230000, -0.879646, 0.327553
0.230000, -0.816814, 0.325498
0.230000, -0.753982, 0.323549
0.230000, -0.691150, 0.321716
0.230000, -0.628319, 0.320008
0.230000, -0.565487, 0.318433
0.230000, -0.502655, 0.317000
0.230000, -0.439823, 0.315716
0.230000, -0.376991, 0.314589
0.230000, -0.314159, 0.313624
0.230000, -0.251327, 0.312828
0.230000, -0.188496, 0.312203
0.230000, -0.125664, 0.311755
0.230000, -0.062832, 0.311485
0.230000, 0.000000, 0.311395
0.230000, 0.062832, 0.311485
0.230000, 0.125664, 0.311755
0.230000, 0.188496, 0.312203
0.230000, 0.251327, 0.312828
0.230000, 0.314159, 0.313624
0.230000, 0.376991, 0.314589
0.230000, 0.439823, 0.315716
0.230000, 0.502655, 0.317000
0.230000, 0.565487, 0.318433
0.230000, 0.628319, 0.320008
0.230000, 0.691150, 0.321716
0.230000, 0.753982, 0.323549
0.230000, 0.816814, 0.325498
0.230000, 0.879646, 0.327553
0.230000, 0.942478, 0.329704
0.230000, 1.005310, 0.331940
0.230000, 1.068142, 0.334251
0.230000, 1.130973, 0.336627
0.230000, 1.193805, 0.339056
0.230000, 1.256637, 0.341529
0.230000, 1.319469, 0.344035
0.230000, 1.382301, 0.346563
0.230000, 1.445133, 0.349103
0.230000, 1.507964, 0.351644
0.230000, 1.570796, 0.354177
0.230000, 1.633628, 0.356693
0.230000, 1.696460, 0.359180
0.230000, 1.759292, 0.361631
0.230000, 1.822124, 0.364037
0.230000, 1.884956, 0.366389
0.230000, 1.947787, 0.368679
0.230000, 2.010619, 0.370898
0.230000, 2.073451, 0.373041
0.230000, 2.136283, 0.375099
0.230000, 2.199115, 0.377066
0.230000, 2.261947, 0.378936
0.230000, 2.324779, 0.380702
0.230000, 2.387610, 0.382360
0.230000, 2.450442, 0.383904
0.230000, 2.513274, 0.385329
0.230000, 2.576106, 0.386631
0.230000, 2.638938, 0.387807
0.230000, 2.701770, 0.388853
0.230000, 2.764602, 0.389765
0.230000, 2.827433, 0.390542
0.230000, 2.890265, 0.391180
0.230000, 2.953097, 0.391679
0.230000, 3.015929, 0.392036
0.230000, 3.078761, 0.392250
0.240000, -3.141593, 0.394081
0.240000, -3.078761, 0.394007
0.240000, -3.015929, 0.393784
0.240000, -2.953097, 0.393413
0.240000, -2.890265, 0.392895
0.240000, -2.827433, 0.392232
0.240000, -2.764602, 0.391425
0.240000, -2.701770, 0.390477
0.240000, -2.638938, 0.389390
0.240000, -2.576106, 0.388168
0.240000, -2.513274, 0.386814
0.240000, -2.450442, 0.385333
0.240000, -2.387610, 0.383728
0.240000, -2.324779, 0.382004
0.240000, -2.261947, 0.380167
0.240000, -2.199115, 0.378222
0.240000, -2.136283, 0.376176
0.240000, -2.073451, 0.374034
0.240000, -2.010619, 0.371804
0.240000, -1.947787, 0.369493
0.240000, -1.884956, 0.367109
0.240000, -1.822124, 0.364659
0.240000, -1.759292, 0.362153
0.240000, -1.696460, 0.359599
0.240000, -1.633628, 0.357005
0.240000, -1.570796, 0.354383
0.240000, -1.507964, 0.351741
0.240000, -1.445133, 0.349089
0.240000, -1.382301, 0.346438
0.240000, -1.319469, 0.343799
0.240000, -1.256637, 0.341182
0.240000, -1.193805, 0.338599
0.240000, -1.130973, 0.336059
0.240000, -1.068142, 0.333576
0.240000, -1.005310, 0.331159
0.240000, -0.942478, 0.328819
0.240000, -0.879646, 0.326569
0.240000, -0.816814, 0.324418
0.240000, -0.753982, 0.322377
0.240000, -0.691150, 0.320457
0.240000, -0.628319, 0.318667
0.240000, -0.565487, 0.317017
0.240000, -0.502655, 0.315514
0.240000, -0.439823, 0.314169
0.240000, -0.376991, 0.312987
0.240000, -0.314159, 0.311975
0.240000, -0.251327, 0.311139
0.240000, -0.188496, 0.310484
0.240000, -0.125664, 0.310013
0.240000, -0.062832, 0.309730
0.240000, 0.000000, 0.309635
0.240000, 0.062832, 0.309730
0.240000, 0.125664, 0.310013
0.240000, 0.188496, 0.310484
0.240000, 0.251327, 0.311139
0.240000, 0.314159, 0.311975
0.240000, 0.376991, 0.312987
0.240000, 0.439823, 0.314169
0.240000, 0.502655, 0.315514
0.240000, 0.565487, 0.317017
0.240000, 0.628319, 0.318667
0.240000, 0.691150, 0.320457
0.240000, 0.753982, 0.322377
0.240000, 0.816814, 0.324418
0.240000, 0.879646, 0.326569
0.240000, 0.942478, 0.328819
0.240000, 1.005310, 0.331159
0.240000, 1.068142, 0.333576
0.240000, 1.130973, 0.336059
0.240000, 1.193805, 0.338599
0.240000, 1.256637, 0.341182
0.240000, 1.319469, 0.343799
0.240000, 1.382301, 0.346438
0.240000, 1.445133, 0.349089
0.240000, 1.507964, 0.351741
0.240000, 1.570796, 0.354383
0.240000, 1.633628, 0.357005
0.240000, 1.696460, 0.359599
0.240000, 1.759292, 0.362153
0.240000, 1.822124, 0.364659
0.240000, 1.884956, 0.367109
0.240000, 1.947787, 0.369493
0.240000, 2.010619, 0.371804
0.240000, 2.073451, 0.374034
0.240000, 2.136283, 0.376176
0.240000, 2.199115, 0.378222
0.240000, 2.261947, 0.380167
0.240000, 2.324779, 0.382004
0.240000, 2.387610, 0.383728
0.240000, 2.450442, 0.385333
0.240000, 2.513274, 0.386814
0.240000, 2.576106, 0.388168
0.240000, 2.638938, 0.389390
0.240000, 2.701770, 0.390477
0.240000, 2.764602, 0.391425
0.240000, 2.827433, 0.392232
0.240000, 2.890265, 0.392895
0.240000, 2.953097, 0.393413
0.240000, 3.015929, 0.393784
0.240000, 3.078761, 0.394007
0.250000, -3.141593, 0.395841
0.250000, -3.078761, 0.395764
0.250000, -3.015929, 0.395532
0.250000, -2.953097, 0.395148
0.250000, -2.890265, 0.394611
0.250000, -2.827433, 0.393923
0.250000, -2.764602, 0.393086
0.250000, -2.701770, 0.392102
0.250000, -2.638938, 0.390975
0.250000, -2.576106, 0.389707
0.250000, -2.513274, 0.388302
0.250000, -2.450442, 0.386765
0.250000, -2.387610, 0.385099
0.250000, -2.324779, 0.383310
0.250000, -2.261947, 0.381402
0.250000, -2.199115, 0.379383
0.250000, -2.136283, 0.377257
0.250000, -2.073451, 0.375033
0.250000, -2.010619, 0.372716
0.250000, -1.947787, 0.370314
0.250000, -1.884956, 0.367836
0.250000, -1.822124, 0.365289
0.250000, -1.759292, 0.362682
0.250000, -1.696460, 0.360025
0.250000, -1.633628, 0.357326
0.250000, -1.570796, 0.354597
0.250000, -1.507964, 0.351846
0.250000, -1.445133, 0.349084
0.250000, -1.382301, 0.346322
0.250000, -1.319469, 0.343572
0.250000, -1.256637, 0.340844
0.250000, -1.193805, 0.338149
0.250000, -1.130973, 0.335500
0.250000, -1.068142, 0.332908
0.250000, -1.005310, 0.330385
0.250000, -0.942478, 0.327942
0.250000, -0.879646, 0.325591
0.250000, -0.816814, 0.323344
0.250000, -0.753982, 0.321211
0.250000, -0.691150, 0.319203
0.250000, -0.628319, 0.317331
0.250000, -0.565487, 0.315604
0.250000, -0.502655, 0.314032
0.250000, -0.439823, 0.312623
0.250000, -0.376991, 0.311386
0.250000, -0.314159, 0.310326
0.250000, -0.251327, 0.309451
0.250000, -0.188496, 0.308765
0.250000, -0.125664, 0.308272
0.250000, -0.062832, 0.307975
0.250000, 0.000000, 0.307876
0.250000, 0.062832, 0.307975
0.250000, 0.125664, 0.308272
0.250000, 0.188496, 0.308765
0.250000, 0.251327, 0.309451
0.250000, 0.314159, 0.310326
0.250000, 0.376991, 0.311386
0.250000, 0.439823, 0.312623
0.250000, 0.502655, 0.314032
0.250000, 0.565487, 0.315604
0.250000, 0.628319, 0.317331
0.250000, 0.691150, 0.319203
0.250000, 0.753982, 0.321211
0.250000, 0.816814, 0.323344
0.250000, 0.879646, 0.325591
0.250000, 0.942478, 0.327942
0.250000, 1.005310, 0.330385
0.250000, 1.068142, 0.332908
0.250000, 1.130973, 0.335500
0.250000, 1.193805, 0.338149
0.250000, 1.256637, 0.340844
0.250000, 1.319469, 0.343572
0.250000, 1.382301, 0.346322
0.250000, 1.445133, 0.349084
0.250000, 1.507964, 0.351846
0.250000, 1.570796, 0.354597
0.250000, 1.633628, 0.357326
0.250000, 1.696460, 0.360025
0.250000, 1.759292, 0.362682
0.250000, 1.822124, 0.365289
0.250000, 1.884956, 0.367836
0.250000, 1.947787, 0.370314
0.250000, 2.010619, 0.372716
0.250000, 2.073451, 0.375033
0.250000, 2.136283, 0.377257
0.250000, 2.199115, 0.379383
0.250000, 2.261947, 0.381402
0.250000, 2.324779, 0.383310
0.250000, 2.387610, 0.385099
0.250000, 2.450442, 0.386765
0.250000, 2.513274, 0.388302
0.250000, 2.576106, 0.389707
0.250000, 2.638938, 0.390975
0.250000, 2.701770, 0.392102
0.250000, 2.764602, 0.393086
0.250000, 2.827433, 0.393923
0.250000, 2.890265, 0.394611
0.250000, 2.953097, 0.395148
0.250000, 3.015929, 0.395532
0.250000, 3.078761, 0.395764
0.260000, -3.141593, 0.397600
0.260000, -3.078761, 0.397520
0.260000, -3.015929, 0.397281
0.260000, -2.953097, 0.396882
0.260000, -2.890265, 0.396326
0.260000, -2.827433, 0.395614
0.260000, -2.764602, 0.394747
0.260000, -2.701770, 0.393729
0.260000, -2.638938, 0.392561
0.260000, -2.576106, 0.391248
0.260000, -2.513274, 0.389792
0.260000, -2.450442, 0.388199
0.260000, -2.387610, 0.386473
0.260000, -2.324779, 0.384619
0.260000, -2.261947, 0.382642
0.260000, -2.199115, 0.380548
0.260000, -2.136283, 0.378344
0.260000, -2.073451, 0.376037
0.260000, -2.010619, 0.373634
0.260000, -1.947787, 0.371142
0.260000, -1.884956, 0.368570
0.260000, -1.822124, 0.365926
0.260000, -1.759292, 0.363219
0.260000, -1.696460, 0.360459
0.260000, -1.633628, 0.357656
0.260000, -1.570796, 0.354819
0.260000, -1.507964, 0.351959
0.260000, -1.445133, 0.349088
0.260000, -1.382301, 0.346215
0.260000, -1.319469, 0.343353
0.260000, -1.256637, 0.340514
0.260000, -1.193805, 0.337708
0.260000, -1.130973, 0.334949
0.260000, -1.068142, 0.332249
0.260000, -1.005310, 0.329619
0.260000, -0.942478, 0.327072
0.260000, -0.879646, 0.324621
0.260000, -0.816814, 0.322276
0.260000, -0.753982, 0.320050
0.260000, -0.691150, 0.317954
0.260000, -0.628319, 0.315999
0.260000, -0.565487, 0.314195
0.260000, -0.502655, 0.312553
0.260000, -0.439823, 0.311080
0.260000, -0.376991, 0.309787
0.260000, -0.314159, 0.308679
0.260000, -0.251327, 0.307764
0.260000, -0.188496, 0.307047
0.260000, -0.125664, 0.306531
0.260000, -0.062832, 0.306221
0.260000, 0.000000, 0.306117
0.260000, 0.062832, 0.306221
0.260000, 0.125664, 0.306531
0.260000, 0.188496, 0.307047
0.260000, 0.251327, 0.307764
0.260000, 0.314159, 0.308679
0.260000, 0.376991, 0.309787
0.260000, 0.439823, 0.311080
0.260000, 0.502655, 0.312553
0.260000, 0.565487, 0.314195
0.260000, 0.628319, 0.315999
0.260000, 0.691150, 0.317954
0.260000, 0.753982, 0.320050
0.260000, 0.816814, 0.322276
0.260000, 0.879646, 0.324621
0.260000, 0.942478, 0.327072
0.260000, 1.005310, 0.329619
0.260000, 1.068142, 0.332249
0.260000, 1.130973, 0.334949
0.260000, 1.193805, 0.337708
0.260000, 1.256637, 0.340514
0.260000, 1.319469, 0.343353
0.260000, 1.382301, 0.346215
0.260000, 1.445133, 0.349088
0.260000, 1.507964, 0.351959
0.260000, 1.570796, 0.354819
0.260000, 1.633628, 0.357656
0.260000, 1.696460, 0.360459
0.260000, 1.759292, 0.363219
0.260000, 1.822124, 0.365926
0.260000, 1.884956, 0.368570
0.260000, 1.947787, 0.371142
0.260000, 2.010619, 0.373634
0.260000, 2.073451, 0.376037
0.260000, 2.136283, 0.378344
0.260000, 2.199115, 0.380548
0.260000, 2.261947, 0.382642
0.260000, 2.324779, 0.384619
0.260000, 2.387610, 0.386473
0.260000, 2.450442, 0.388199
0.260000, 2.513274, 0.389792
0.260000, 2.576106, 0.391248
0.260000, 2.638938, 0.392561
0.260000, 2.701770, 0.393729
0.260000, 2.764602, 0.394747
0.260000, 2.827433, 0.395614
0.260000, 2.890265, 0.396326
0.260000, 2.953097, 0.396882
0.260000, 3.015929, 0.397281
0.260000, 3.078761, 0.397520
0.270000, -3.141593, 0.399359
0.270000, -3.078761, 0.399277
0.270000, -3.015929, 0.399029
0.270000, -2.953097, 0.398617
0.270000, -2.890265, 0.398042
0.270000, -2.827433, 0.397306
0.270000, -2.764602, 0.396409
0.270000, -2.701770, 0.395356
0.270000, -2.638938, 0.394149
0.270000, -2.576106, 0.392790
0.270000, -2.513274, 0.391285
0.270000, -2.450442, 0.389637
0.270000, -2.387610, 0.387850
0.270000, -2.324779, 0.385931
0.270000, -2.261947, 0.383885
0.270000, -2.199115, 0.381718
0.270000, -2.136283, 0.379436
0.270000, -2.073451, 0.377047
0.270000, -2.010619, 0.374557
0.270000, -1.947787, 0.371976
0.270000, -1.884956, 0.369310
0.270000, -1.822124, 0.366570
0.270000, -1.759292, 0.363764
0.270000, -1.696460, 0.360902
0.270000, -1.633628, 0.357994
0.270000, -1.570796, 0.355050
0.270000, -1.507964, 0.352082
0.270000, -1.445133, 0.349100
0.270000, -1.382301, 0.346117
0.270000, -1.319469, 0.343144
0.270000, -1.256637, 0.340193
0.270000, -1.193805, 0.337276
0.270000, -1.130973, 0.334407
0.270000, -1.068142, 0.331598
0.270000, -1.005310, 0.328861
0.270000, -0.942478, 0.326210
0.270000, -0.879646, 0.323656
0.270000, -0.816814, 0.321214
0.270000, -0.753982, 0.318894
0.270000, -0.691150, 0.316709
0.270000, -0.628319, 0.314670
0.270000, -0.565487, 0.312789
0.270000, -0.502655, 0.311076
0.270000, -0.439823, 0.309540
0.270000, -0.376991, 0.308190
0.270000, -0.314159, 0.307033
0.270000, -0.251327, 0.306078
0.270000, -0.188496, 0.305329
0.270000, -0.125664, 0.304790
0.270000, -0.062832, 0.304466
0.270000, 0.000000, 0.304357
0.270000, 0.062832, 0.304466
0.270000, 0.125664, 0.304790
0.270000, 0.188496, 0.305329
0.270000, 0.251327, 0.306078
0.270000, 0.314159, 0.307033
0.270000, 0.376991, 0.308190
0.270000, 0.439823, 0.309540
0.270000, 0.502655, 0.311076
0.270000, 0.565487, 0.312789
0.270000, 0.628319, 0.314670
0.270000, 0.691150, 0.316709
0.270000, 0.753982, 0.318894
0.270000, 0.816814, 0.321214
0.270000, 0.879646, 0.323656
0.270000, 0.942478, 0.326210
0.270000, 1.005310, 0.328861
0.270000, 1.068142, 0.331598
0.270000, 1.130973, 0.334407
0.270000, 1.193805, 0.337276
0.270000, 1.256637, 0.340193
0.270000, 1.319469, 0.343144
0.270000, 1.382301, 0.346117
0.270000, 1.445133, 0.349100
0.270000, 1.507964, 0.352082
0.270000, 1.570796, 0.355050
0.270000, 1.633628, 0.357994
0.270000, 1.696460, 0.360902
0.270000, 1.759292, 0.363764
0.270000, 1.822124, 0.366570
0.270000, 1.884956, 0.369310
0.270000, 1.947787, 0.371976
0.270000, 2.010619, 0.374557
0.270000, 2.073451, 0.377047
0.270000, 2.136283, 0.379436
0.270000, 2.199115, 0.381718
0.270000, 2.261947, 0.383885
0.270000, 2.324779, 0.385931
0.270000, 2.387610, 0.387850
0.270000, 2.450442, 0.389637
0.270000, 2.513274, 0.391285
0.270000, 2.576106, 0.392790
0.270000, 2.638938, 0.394149
0.270000, 2.701770, 0.395356
0.270000, 2.764602, 0.396409
0.270000, 2.827433, 0.397306
0.270000, 2.890265, 0.398042
0.270000, 2.953097, 0.398617
0.270000, 3.015929, 0.399029
0.270000, 3.078761, 0.399277
0.280000, -3.141593, 0.401119
0.280000, -3.078761, 0.401033
0.280000, -3.015929, 0.400778
0.280000, -2.953097, 0.400352
0.280000, -2.890265, 0.399759
0.280000, -2.827433, 0.398998
0.280000, -2.764602, 0.398073
0.280000, -2.701770, 0.396985
0.280000, -2.638938, 0.395738
0.280000, -2.576106, 0.394334
0.280000, -2.513274, 0.392779
0.280000, -2.450442, 0.391077
0.280000, -2.387610, 0.389231
0.280000, -2.324779, 0.387248
0.280000, -2.261947, 0.385133
0.280000, -2.199115, 0.382892
0.280000, -2.136283, 0.380533
0.280000, -2.073451, 0.378062
0.280000, -2.010619, 0.375487
0.280000, -1.947787, 0.372816
0.280000, -1.884956, 0.370058
0.280000, -1.822124, 0.367222
0.280000, -1.759292, 0.364316
0.280000, -1.696460, 0.361352
0.280000, -1.633628, 0.358340
0.280000, -1.570796, 0.355290
0.280000, -1.507964, 0.352213
0.280000, -1.445133, 0.349122
0.280000, -1.382301, 0.346028
0.280000, -1.319469, 0.342943
0.280000, -1.256637, 0.339880
0.280000, -1.193805, 0.336853
0.280000, -1.130973, 0.333873
0.280000, -1.068142, 0.330954
0.280000, -1.005310, 0.328110
0.280000, -0.942478, 0.325354
0.280000, -0.879646, 0.322699
0.280000, -0.816814, 0.320158
0.280000, -0.753982, 0.317744
0.280000, -0.691150, 0.315469
0.280000, -0.628319, 0.313347
0.280000, -0.565487, 0.311387
0.280000, -0.502655, 0.309602
0.280000, -0.439823, 0.308001
0.280000, -0.376991, 0.306594
0.280000, -0.314159, 0.305389
0.280000, -0.251327, 0.304392
0.280000, -0.188496, 0.303611
0.280000, -0.125664, 0.303050
0.280000, -0.062832, 0.302711
0.280000, 0.000000, 0.302598
0.280000, 0.062832, 0.302711
0.280000, 0.125664, 0.303050
0.280000, 0.188496, 0.303611
0.280000, 0.251327, 0.304392
0.280000, 0.314159, 0.305389
0.280000, 0.376991, 0.306594
0.280000, 0.439823, 0.308001
0.280000, 0.502655, 0.309602
0.280000, 0.565487, 0.311387
0.280000, 0.628319, 0.313347
0.280000, 0.691150, 0.315469
0.280000, 0.753982, 0.317744
0.280000, 0.816814, 0.320158
0.280000, 0.879646, 0.322699
0.280000, 0.942478, 0.325354
0.280000, 1.005310, 0.328110
0.280000, 1.068142, 0.330954
0.280000, 1.130973, 0.333873
0.280000, 1.193805, 0.336853
0.280000, 1.256637, 0.339880
0.280000, 1.319469, 0.342943
0.280000, 1.382301, 0.346028
0.280000, 1.445133, 0.349122
0.280000, 1.507964, 0.352213
0.280000, 1.570796, 0.355290
0.280000, 1.633628, 0.358340
0.280000, 1.696460, 0.361352
0.280000, 1.759292, 0.364316
0.280000, 1.822124, 0.367222
0.280000, 1.884956, 0.370058
0.280000, 1.947787, 0.372816
0.280000, 2.010619, 0.375487
0.280000, 2.073451, 0.378062
0.280000, 2.136283, 0.380533
0.280000, 2.199115, 0.382892
0.280000, 2.261947, 0.385133
0.280000, 2.324779, 0.387248
0.280000, 2.387610, 0.389231
0.280000, 2.450442, 0.391077
0.280000, 2.513274, 0.392779
0.280000, 2.576106, 0.394334
0.280000, 2.638938, 0.395738
0.280000, 2.701770, 0.396985
0.280000, 2.764602, 0.398073
0.280000, 2.827433, 0.398998
0.280000, 2.890265, 0.399759
0.280000, 2.953097, 0.400352
0.280000, 3.015929, 0.400778
0.280000, 3.078761, 0.401033
0.290000, -3.141593, 0.402878
0.290000, -3.078761, 0.402790
0.290000, -3.015929, 0.402526
0.290000, -2.953097, 0.402088
0.290000, -2.890265, 0.401476
0.290000, -2.827433, 0.400691
0.290000, -2.764602, 0.399737
0.290000, -2.701770, 0.398615
0.290000, -2.638938, 0.397328
0.290000, -2.576106, 0.395881
0.290000, -2.513274, 0.394276
0.290000, -2.450442, 0.392519
0.290000, -2.387610, 0.390614
0.290000, -2.324779, 0.388568
0.290000, -2.261947, 0.386384
0.290000, -2.199115, 0.384071
0.290000, -2.136283, 0.381635
0.290000, -2.073451, 0.379083
0.290000, -2.010619, 0.376423
0.290000, -1.947787, 0.373663
0.290000, -1.884956, 0.370813
0.290000, -1.822124, 0.367881
0.290000, -1.759292, 0.364877
0.290000, -1.696460, 0.361811
0.290000, -1.633628, 0.358694
0.290000, -1.570796, 0.355538
0.290000, -1.507964, 0.352353
0.290000, -1.445133, 0.349152
0.290000, -1.382301, 0.345948
0.290000, -1.319469, 0.342751
0.290000, -1.256637, 0.339577
0.290000, -1.193805, 0.336438
0.290000, -1.130973, 0.333347
0.290000, -1.068142, 0.330319
0.290000, -1.005310, 0.327367
0.290000, -0.942478, 0.324506
0.290000, -0.879646, 0.321748
0.290000, -0.816814, 0.319108
0.290000, -0.753982, 0.316599
0.290000, -0.691150, 0.314235
0.290000, -0.628319, 0.312027
0.290000, -0.565487, 0.309989
0.290000, -0.502655, 0.308132
0.290000, -0.439823, 0.306465
0.290000, -0.376991, 0.305000
0.290000, -0.314159, 0.303745
0.290000, -0.251327, 0.302708
0.290000, -0.188496, 0.301894
0.290000, -0.125664, 0.301309
0.290000, -0.062832, 0.300957
0.290000, 0.000000, 0.300839
0.290000, 0.062832, 0.300957
0.290000, 0.125664, 0.301309
0.290000, 0.188496, 0.301894
0.290000, 0.251327, 0.302708
0.290000, 0.314159, 0.303745
0.290000, 0.376991, 0.305000
0.290000, 0.439823, 0.306465
0.290000, 0.502655, 0.308132
0.290000, 0.565487, 0.309989
0.290000, 0.628319, 0.312027
0.290000, 0.691150, 0.314235
0.290000, 0.753982, 0.316599
0.290000, 0.816814, 0.319108
0.290000, 0.879646, 0.321748
0.290000, 0.942478, 0.324506
0.290000, 1.005310, 0.327367
0.290000, 1.068142, 0.330319
0.290000, 1.130973, 0.333347
0.290000, 1.193805, 0.336438
0.290000, 1.256637, 0.339577
0.290000, 1.319469, 0.342751
0.290000, 1.382301, 0.345948
0.290000, 1.445133, 0.349152
0.290000, 1.507964, 0.352353
0.290000, 1.570796, 0.355538
0.290000, 1.633628, 0.358694
0.290000, 1.696460, 0.361811
0.290000, 1.759292, 0.364877
0.290000, 1.822124, 0.367881
0.290000, 1.884956, 0.370813
0.290000, 1.947787, 0.373663
0.290000, 2.010619, 0.376423
0.290000, 2.073451, 0.379083
0.290000, 2.136283, 0.381635
0.290000, 2.199115, 0.384071
0.290000, 2.261947, 0.386384
0.290000, 2.324779, 0.388568
0.290000, 2.387610, 0.390614
0.290000, 2.450442, 0.392519
0.290000, 2.513274, 0.394276
0.290000, 2.576106, 0.395881
0.290000, 2.638938, 0.397328
0.290000, 2.701770, 0.398615
0.290000, 2.764602, 0.399737
0.290000, 2.827433, 0.400691
0.290000, 2.890265, 0.401476
0.290000, 2.953097, 0.402088
0.290000, 3.015929, 0.402526
0.290000, 3.078761, 0.402790
0.300000, -3.141593, 0.404637
0.300000, -3.078761, 0.404547
0.300000, -3.015929, 0.404275
0.300000, -2.953097, 0.403823
0.300000, -2.890265, 0.403193
0.300000, -2.827433, 0.402385
0.300000, -2.764602, 0.401401
0.300000, -2.701770, 0.400245
0.300000, -2.638938, 0.398920
0.300000, -2.576106, 0.397428
0.300000, -2.513274, 0.395775
0.300000, -2.450442, 0.393964
0.300000, -2.387610, 0.392001
0.300000, -2.324779, 0.389891
0.300000, -2.261947, 0.387640
0.300000, -2.199115, 0.385254
0.300000, -2.136283, 0.382742
0.300000, -2.073451, 0.380109
0.300000, -2.010619, 0.377364
0.300000, -1.947787, 0.374516
0.300000, -1.884956, 0.371574
0.300000, -1.822124, 0.368547
0.300000, -1.759292, 0.365444
0.300000, -1.696460, 0.362277
0.300000, -1.633628, 0.359057
